id,player_type_id,player_type_name,sample_index,type,label_target,preference_signal,preference_score,rating,game_title,igdb_game_id,igdb_lookup_query,igdb_slug,igdb_source_url,igdb_match_status,game_platform,primary_genres,play_modes,title,content,preference_keywords,avoidance_keywords,notes_for_model,source,generated_at
horror_atmosphere-011,horror_atmosphere,공포 게임 선호 플레이어,11,REVIEW,positive_preference,LIKE,0.9,5,The Evil Within,,The Evil Within,the-evil-within,https://www.igdb.com/games/the-evil-within,slug_hint_only,PC,Horror|Shooter,Single player,리뷰 - The Evil Within에서 찾은 오래 붙잡을 이유,"The Evil Within을 플레이하는 동안 급하게 몰아치는 느낌보다 스스로 목표를 정하는 감각이 컸다. 탄약 부족과 기괴한 장면 전환이 불안하다는 점 때문에 다시 켜고 싶은 마음이 생겼고, HORROR, ATMOSPHERE, SURVIVAL 성향을 잘 설명한다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|SURVIVAL_HORROR|BODY_HORROR,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-012,horror_atmosphere,공포 게임 선호 플레이어,12,REVIEW,positive_preference,LIKE,0.95,4.5,Phasmophobia,,Phasmophobia,phasmophobia,https://www.igdb.com/games/phasmophobia,slug_hint_only,PC,Horror|Simulator,Co-op|Multiplayer,리뷰 - Phasmophobia은 공포 게임 선호 플레이어에게 잘 맞았다,"완성도보다 더 중요하게 느껴진 것은 플레이 리듬이었다. Phasmophobia은 친구들과 증거를 모을수록 공포와 웃음이 같이 생긴다는 구조 덕분에 오래 붙잡기 쉬웠고, 내 선호 장르를 설명하는 대표 사례에 가깝다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|COOP_HORROR|GHOST_HUNTING|VOICE_COMMS,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-013,horror_atmosphere,공포 게임 선호 플레이어,13,JOURNAL,positive_preference,LIKE,0.78,,Visage,,Visage,visage,https://www.igdb.com/games/visage,slug_hint_only,PC,Horror|Adventure,Single player,저널 - Visage: 내 취향을 또렷하게 보여준 기록,"오늘 플레이한 게임은 Visage이다. 집 안의 초자연 현상이 심리적으로 압박한다는 점이 특히 기억에 남았고, 소리, 어둠, 추격, 심리적 압박이 기억에 남는 경험을 좋아한다는 사실을 다시 확인했다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|PSYCHOLOGICAL_HORROR|HAUNTED_HOUSE,,이 플레이어 유형의 추천 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-014,horror_atmosphere,공포 게임 선호 플레이어,14,REVIEW,mixed_preference,MIXED,0.18,3,Layers of Fear,,Layers of Fear,layers-of-fear,https://www.igdb.com/games/layers-of-fear,slug_hint_only,PC,Horror|Adventure,Single player,리뷰 - Layers of Fear은 일부만 내 취향이었다,"Layers of Fear에서 재미를 느낀 순간은 있었다. 다만 직접적인 위협은 적다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|PSYCHOLOGICAL_HORROR|WALKING_SIM,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|PSYCHOLOGICAL_HORROR|WALKING_SIM|ATMOSPHERE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-015,horror_atmosphere,공포 게임 선호 플레이어,15,REVIEW,mixed_preference,MIXED,0.28,3.5,Until Dawn,,Until Dawn,until-dawn,https://www.igdb.com/games/until-dawn,slug_hint_only,PC,Horror|Adventure,Single player,리뷰 - Until Dawn 플레이 후 남은 애매한 감정,Until Dawn은 취향의 경계에 있는 게임이었다. 선택과 생존 여부가 슬래셔 영화처럼 긴장된다는 점은 좋았지만 QTE 실패가 억울하게 느껴질 때가 있다는 점이 오래 플레이하는 데 방해가 됐다.,HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|INTERACTIVE_DRAMA|SLASHER|CHOICES_MATTER,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|INTERACTIVE_DRAMA|SLASHER|CHOICES_MATTER,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-016,horror_atmosphere,공포 게임 선호 플레이어,16,JOURNAL,mixed_preference,MIXED,0.08,,Little Nightmares,,Little Nightmares,little-nightmares,https://www.igdb.com/games/little-nightmares,slug_hint_only,PC,Horror|Platform,Single player,저널 - Little Nightmares: 좋은 점과 마찰이 함께 남았다,오늘 Little Nightmares을 하며 취향이 갈리는 지점을 메모했다. 작은 몸으로 거대한 위협을 피하는 비주얼이 훌륭하다는 좋았지만 플랫폼 조작 실패가 공포 몰입을 끊는다는 이유로 오래 이어 하지는 못했다.,HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|CREEPY|PLATFORM_PUZZLE,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|CREEPY|PLATFORM_PUZZLE|ATMOSPHERE,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-017,horror_atmosphere,공포 게임 선호 플레이어,17,REVIEW,mixed_preference,MIXED,0.18,3,Alan Wake 2,,Alan Wake 2,alan-wake-2,https://www.igdb.com/games/alan-wake-2,slug_hint_only,PC,Horror|Adventure,Single player,리뷰 - Alan Wake 2은 일부만 내 취향이었다,"Alan Wake 2에서 재미를 느낀 순간은 있었다. 다만 퍼즐과 전투 리듬이 취향보다 느릴 때가 있다는 점이 반복되면서 내 핵심 취향과 거리가 생겼고, 장르 키워드는 긍정과 주의를 함께 달아야 한다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|PSYCHOLOGICAL_HORROR|NARRATIVE|INVESTIGATION,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|PSYCHOLOGICAL_HORROR|NARRATIVE|INVESTIGATION,일부 키워드는 맞지만 마찰 요인을 함께 학습해야 한다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-018,horror_atmosphere,공포 게임 선호 플레이어,18,REVIEW,negative_preference,DISLIKE,-0.58,2.5,Stardew Valley,,Stardew Valley,stardew-valley,https://www.igdb.com/games/stardew-valley,slug_hint_only,PC,RPG|Simulator,Single player|Co-op,리뷰 - Stardew Valley은 오래 붙잡기 어려웠다,"추천 모델 관점에서 Stardew Valley은 부정 샘플에 가깝다. 긴장과 위협이 거의 없어 공포 취향 데이터에는 약하게 잡힌다는 요소가 내 플레이 동기를 꺾었고, 선호 장르와 감정 리듬이 맞지 않았다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|COZY_LOOP|FARMING|LOW_TENSION,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|FARMING,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-019,horror_atmosphere,공포 게임 선호 플레이어,19,JOURNAL,negative_preference,DISLIKE,-0.72,,Euro Truck Simulator 2,,Euro Truck Simulator 2,euro-truck-simulator-2,https://www.igdb.com/games/euro-truck-simulator-2,slug_hint_only,PC,Simulator|Indie,Single player,저널 - Euro Truck Simulator 2은 완성도와 별개로 내 취향 밖이었다,"오늘 Euro Truck Simulator 2을 시도했지만 금방 피로해졌다. 공포나 생존 압박이 없어 오래 붙잡을 이유가 적다는 점이 계속 신경 쓰였고, 내가 원하는 플레이 감각과 다르다는 결론이 났다.",HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|DRIVING_SIM|RELAXED|LOW_TENSION,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|DRIVING_SIM|RELAXED,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
horror_atmosphere-020,horror_atmosphere,공포 게임 선호 플레이어,20,REVIEW,negative_preference,DISLIKE,-0.66,2,EA Sports FC 24,,EA Sports FC 24,ea-sports-fc-24,https://www.igdb.com/games/ea-sports-fc-24,slug_hint_only,PC,Sport,Single player|Multiplayer,리뷰 - EA Sports FC 24에서 선호 키워드가 약하게 잡혔다,EA Sports FC 24을 평가하면 완성도와 선호도는 따로 봐야 한다. 경기 운영과 팬심은 이해된다는 부분은 인정하지만 스포츠 경쟁은 어둡고 불안한 분위기를 원하는 취향과 맞지 않는다는 점이 더 크게 다가와 낮은 선호로 남았다.,HORROR|ATMOSPHERE|SURVIVAL|DREAD|SOUND_DESIGN|LIMITED_RESOURCES|SPORTS|COMPETITIVE|BRIGHT_TONE,LOW_TENSION|COZY_LOOP|BRIGHT_TONE|SPORTS_SIM|SPORTS|COMPETITIVE,이 플레이어 유형의 비추천 또는 낮은 우선순위 후보에 가깝다.,synthetic_original_ko,2026-06-17T00:00:00+09:00
